"AHash","Count","Splits","Classes","Files"
"0000000000001000001111100011111101111111001111110011111000111100","2","train","greening","train\greening\aug_000103_local_DataSet_Image_001968_Greening(87).jpg || train\greening\local_DataSet_Image_001968_Greening(87).jpg"
"0000000000011100011111100111111101111111011111110111111000111100","5","train","greening","train\greening\aug_000104_local_DataSet_Image_001777_Greening(25).jpg || train\greening\aug_000429_local_DataSet_Image_001880_Greening(35).jpg || train\greening\aug_000705_local_DataSet_Image_001776_Greening(13).jpg || train\greening\local_DataSet_Image_001777_Greening(25).jpg || train\greening\local_DataSet_Image_001988_Greening(90).jpg"
"0000000000000000001111000011110000111110001111000001100000000000","2","train","greening","train\greening\aug_000121_local_DataSet_Image_001819_Greening(229).jpg || train\greening\local_DataSet_Image_001819_Greening(229).jpg"
"0000000000000000000111100011111000111111001111100001111000000000","4","train","greening","train\greening\aug_000124_local_DataSet_Image_001891_Greening(115).jpg || train\greening\aug_000167_local_DataSet_Image_001781_Greening(63).jpg || train\greening\aug_000272_local_DataSet_Image_001892_Greening(10).jpg || train\greening\local_DataSet_Image_001781_Greening(63).jpg"
"0000000000111110001111110111111101111111011111110011111000011100","2","train","greening","train\greening\aug_000140_local_DataSet_Image_001825_Greening(200).jpg || train\greening\aug_000928_local_DataSet_Image_001786_Greening(248).jpg"
"1000001110111110111111110111111101011111011111110011111100100110","2","train","greening","train\greening\aug_000143_local_DataSet_Image_001994_Greening(163).jpg || train\greening\aug_000515_local_DataSet_Image_001994_Greening(163).jpg"
"0000000000000000001111000011111001111110011111100011110000011000","3","train","greening","train\greening\aug_000145_local_DataSet_Image_001804_Greening(38).jpg || train\greening\local_DataSet_Image_001804_Greening(38).jpg || train\greening\local_DataSet_Image_001973_Greening(262).jpg"
"0000000000000000000000000011100000111100001111000001110000000000","2","train","greening","train\greening\aug_000148_local_DataSet_Image_001802_Greening(164).jpg || train\greening\local_DataSet_Image_001802_Greening(164).jpg"
"0000000000000000001111000111111001111110011111100011110000001000","2","train","greening","train\greening\aug_000160_local_DataSet_Image_001841_Greening(107).jpg || train\greening\aug_001013_local_DataSet_Image_001841_Greening(107).jpg"
"0000000000001000001111100111111001111110001111100011111000000000","2","train","greening","train\greening\aug_000162_local_DataSet_Image_001912_Greening(317).jpg || train\greening\local_DataSet_Image_001912_Greening(317).jpg"
"0000000000000000001111100011111000111110001111100001111000000000","2","train","greening","train\greening\aug_000174_local_DataSet_Image_001894_Greening(151).jpg || train\greening\local_DataSet_Image_001894_Greening(151).jpg"
"0000000000111100011111100111111001111110011111100011110000000000","4","train","greening","train\greening\aug_000177_local_DataSet_Image_001768_Greening(290).jpg || train\greening\aug_000476_local_DataSet_Image_001970_Greening(4).jpg || train\greening\aug_000631_local_DataSet_Image_001868_Greening(251).jpg || train\greening\local_DataSet_Image_001890_Greening(91).jpg"
"0000000000011000001111100111111001111110001111100001110000000000","4","train","greening","train\greening\aug_000178_local_DataSet_Image_001966_Greening(54).jpg || train\greening\aug_000839_local_DataSet_Image_001877_Greening(155).jpg || train\greening\local_DataSet_Image_001799_Greening(181).jpg || train\greening\local_DataSet_Image_001966_Greening(54).jpg"
"0000000000011100001111100011111000111110001111100011111000111100","2","train","greening","train\greening\aug_000192_local_DataSet_Image_001782_Greening(122).jpg || train\greening\aug_000492_local_DataSet_Image_001782_Greening(122).jpg"
"0000000000000000000111000011111000111110001111100011111000011100","3","train","greening","train\greening\aug_000203_local_DataSet_Image_001763_Greening(65).jpg || train\greening\aug_001207_local_DataSet_Image_001939_Greening(55).jpg || train\greening\local_DataSet_Image_001751_Greening(56).jpg"
"0000000000011000001111100011111100111111001111100001111000000000","2","train","greening","train\greening\aug_000206_local_DataSet_Image_001961_Greening(216).jpg || train\greening\local_DataSet_Image_001961_Greening(216).jpg"
"0000000000000000001111000011111001111110001111100001110000000000","3","train","greening","train\greening\aug_000215_local_DataSet_Image_001970_Greening(4).jpg || train\greening\aug_000837_local_DataSet_Image_001894_Greening(151).jpg || train\greening\aug_000889_local_DataSet_Image_001852_Greening(127).jpg"
"0000000000011100001111100111111001111110011111100011110000000000","5","train","greening","train\greening\aug_000220_local_DataSet_Image_001752_Greening(147).jpg || train\greening\aug_000821_local_DataSet_Image_001851_Greening(213).jpg || train\greening\aug_000829_local_DataSet_Image_001874_Greening(142).jpg || train\greening\local_DataSet_Image_001755_Greening(18).jpg || train\greening\local_DataSet_Image_001851_Greening(213).jpg"
"0000000000000000000111100011111100111111001111110011111100011110","2","train","greening","train\greening\aug_000222_local_DataSet_Image_001760_Greening(268).jpg || train\greening\aug_000231_local_DataSet_Image_001854_Greening(245).jpg"
"0000000000001100000111100011111100111111001111100001111000000000","2","train","greening","train\greening\aug_000225_local_DataSet_Image_001918_Greening(208).jpg || train\greening\aug_000594_local_DataSet_Image_001932_Greening(182).jpg"
"0000000000011100001111100011111001111110001111100011111000011100","2","train","greening","train\greening\aug_000226_local_DataSet_Image_001978_Greening(266).jpg || train\greening\aug_000933_local_DataSet_Image_001878_Greening(255).jpg"
"0000000000011100001111100011111000111110001111100001110000000000","5","train","greening","train\greening\aug_000233_local_DataSet_Image_001768_Greening(290).jpg || train\greening\aug_000662_local_DataSet_Image_001961_Greening(216).jpg || train\greening\aug_000885_local_DataSet_Image_001762_Greening(192).jpg || train\greening\aug_001170_local_DataSet_Image_001950_Greening(247).jpg || train\greening\local_DataSet_Image_001768_Greening(290).jpg"
"0000000000000000001111000111111001111111011111110011111000000000","3","train","greening","train\greening\aug_000236_local_DataSet_Image_001923_Greening(114).jpg || train\greening\aug_000707_local_DataSet_Image_001758_Greening(159).jpg || train\greening\aug_000777_local_DataSet_Image_001832_Greening(240).jpg"
"0000000000111110011111110111111101111111011111110011111000011100","3","train","greening","train\greening\aug_000261_local_DataSet_Image_001786_Greening(248).jpg || train\greening\local_DataSet_Image_001761_Greening(3).jpg || train\greening\local_DataSet_Image_001888_Greening(26).jpg"
"1111111111000001100000001010000010000000100000001100000011000001","2","train","greening","train\greening\aug_000275_local_DataSet_Image_001861_Greening(354).jpg || train\greening\local_DataSet_Image_001861_Greening(354).jpg"
"0000000000000000000111100011111100111111001111110001111000001100","2","train","greening","train\greening\aug_000283_local_DataSet_Image_001948_Greening(78).jpg || train\greening\aug_000969_local_DataSet_Image_001917_Greening(96).jpg"
"0000000000000000000111100011111000111110001111100001111000000000","3","train","greening","train\greening\aug_000287_local_DataSet_Image_001916_Greening(137).jpg || train\greening\aug_000546_local_DataSet_Image_001775_Greening(9).jpg || train\greening\local_DataSet_Image_001814_Greening(116).jpg"
"0000000000011100001111100111111001111110001111100011110000000000","4","train","greening","train\greening\aug_000299_local_DataSet_Image_001851_Greening(213).jpg || train\greening\aug_001068_local_DataSet_Image_001945_Greening(123).jpg || train\greening\aug_001203_local_DataSet_Image_001889_Greening(233).jpg || train\greening\local_DataSet_Image_001977_Greening(130).jpg"
"0000000000011100001111100111111101111111011111110011111000111110","2","train|valid","greening","train\greening\aug_000303_local_DataSet_Image_001959_Greening(349).jpg || valid\greening\local_DataSet_Image_000386_Greening(157).jpg"
"0000000000001000000111100011111100111111001111100001111000000000","3","train","greening","train\greening\aug_000306_local_DataSet_Image_001841_Greening(107).jpg || train\greening\aug_001077_local_DataSet_Image_001841_Greening(107).jpg || train\greening\local_DataSet_Image_001976_Greening(59).jpg"
"0000000000000000001111000111111001111110011111100111111000111100","3","train","greening","train\greening\aug_000314_local_DataSet_Image_001890_Greening(91).jpg || train\greening\aug_000750_local_DataSet_Image_001949_Greening(167).jpg || train\greening\local_DataSet_Image_001949_Greening(167).jpg"
"0000000000011100011111100111111101111111011111110111111100111110","2","train","greening","train\greening\aug_000321_local_DataSet_Image_001911_Greening(148).jpg || train\greening\aug_000765_local_DataSet_Image_001911_Greening(148).jpg"
"0000000000000000001111000111111001111110001111100011110000000000","5","train|valid","greening","train\greening\aug_000326_local_DataSet_Image_001964_Greening(58).jpg || train\greening\aug_000999_local_DataSet_Image_001752_Greening(147).jpg || train\greening\local_DataSet_Image_001796_Greening(179).jpg || train\greening\local_DataSet_Image_001891_Greening(115).jpg || valid\greening\local_DataSet_Image_000417_Greening(172).jpg"
"0000000000000000001111000011111000111110001111100001110000000000","10","train|valid","greening","train\greening\aug_000330_local_DataSet_Image_001992_Greening(294).jpg || train\greening\aug_000362_local_DataSet_Image_001903_Greening(202).jpg || train\greening\aug_000756_local_DataSet_Image_001952_Greening(306).jpg || train\greening\aug_000902_local_DataSet_Image_001948_Greening(78).jpg || train\greening\aug_001046_local_DataSet_Image_001787_Greening(140).jpg || train\greening\local_DataSet_Image_001749_Greening(314).jpg || train\greening\local_DataSet_Image_001882_Greening(335).jpg || train\greening\local_DataSet_Image_001889_Greening(233).jpg"
"0000000000000000000111100011111000111110001111100001110000000000","6","train","greening","train\greening\aug_000344_local_DataSet_Image_001948_Greening(78).jpg || train\greening\aug_000449_local_DataSet_Image_001969_Greening(249).jpg || train\greening\aug_000561_local_DataSet_Image_001941_Greening(136).jpg || train\greening\aug_000605_local_DataSet_Image_001894_Greening(151).jpg || train\greening\local_DataSet_Image_001919_Greening(250).jpg || train\greening\local_DataSet_Image_001952_Greening(306).jpg"
"0000000000001100001111100011111100111111001111100001110000000000","2","train","greening","train\greening\aug_000346_local_DataSet_Image_001799_Greening(181).jpg || train\greening\aug_001101_local_DataSet_Image_001776_Greening(13).jpg"
"0000000000000000000000000001110000011110000111100001110000000000","2","train","greening","train\greening\aug_000360_local_DataSet_Image_001767_Greening(270).jpg || train\greening\aug_000591_local_DataSet_Image_001810_Greening(171).jpg"
"0000000000111110011111100111111101111111011111110011111000011100","4","train","greening","train\greening\aug_000364_local_DataSet_Image_001753_Greening(70).jpg || train\greening\aug_000672_local_DataSet_Image_001858_Greening(105).jpg || train\greening\aug_001200_local_DataSet_Image_001837_Greening(205).jpg || train\greening\local_DataSet_Image_001753_Greening(70).jpg"
"0000000000000000000111000001111000111110000111100001110000000000","3","train","greening","train\greening\aug_000366_local_DataSet_Image_001944_Greening(246).jpg || train\greening\aug_001172_local_DataSet_Image_001785_Greening(82).jpg || train\greening\local_DataSet_Image_001785_Greening(82).jpg"
"0000000000011100001111100111111101111111011111110111111000111100","2","train","greening","train\greening\aug_000372_local_DataSet_Image_001776_Greening(13).jpg || train\greening\aug_000742_local_DataSet_Image_001959_Greening(349).jpg"
"0000000000011100001111110111111101111111011110110111111000111100","2","train","greening","train\greening\aug_000375_local_DataSet_Image_001818_Greening(8).jpg || train\greening\local_DataSet_Image_001818_Greening(8).jpg"
"0000000000011100001111110111111101111111011111110011111100011100","2","train","greening","train\greening\aug_000381_local_DataSet_Image_001776_Greening(13).jpg || train\greening\local_DataSet_Image_001798_Greening(166).jpg"
"0000000000000000000011000001111000111111001111100001111000000000","2","train","greening","train\greening\aug_000391_local_DataSet_Image_001955_Greening(41).jpg || train\greening\aug_001166_local_DataSet_Image_001955_Greening(41).jpg"
"0000000000000000000011000011111000111110001111100001110000000000","3","train","greening","train\greening\aug_000392_local_DataSet_Image_001785_Greening(82).jpg || train\greening\aug_000485_local_DataSet_Image_001921_Greening(128).jpg || train\greening\aug_000973_local_DataSet_Image_001907_Greening(191).jpg"
"0000000000001000001111100111111001111111011111100011111000011100","2","train","greening","train\greening\aug_000401_local_DataSet_Image_001934_Greening(102).jpg || train\greening\local_DataSet_Image_001828_Greening(60).jpg"
"0000000000000000001111000011111001111111011111110011111000011100","2","train|valid","greening","train\greening\aug_000403_local_DataSet_Image_001829_Greening(242).jpg || valid\greening\local_DataSet_Image_000409_Greening(188).jpg"
"0000000000011100000111100011111000111110001111100001110000000000","2","train","greening","train\greening\aug_000408_local_DataSet_Image_001762_Greening(192).jpg || train\greening\aug_000820_local_DataSet_Image_001912_Greening(317).jpg"
"0000000000011100001111100111111001111111001111100011111000000000","2","train","greening","train\greening\aug_000411_local_DataSet_Image_001990_Greening(331).jpg || train\greening\local_DataSet_Image_001990_Greening(331).jpg"
"0000000000001000001111100011111001111110001111100001110000000000","2","train","greening","train\greening\aug_000412_local_DataSet_Image_001800_Greening(108).jpg || train\greening\aug_000421_local_DataSet_Image_001948_Greening(78).jpg"
"0000000000000000001111100011111001111110011111100011111000011100","2","train|valid","greening","train\greening\aug_000417_local_DataSet_Image_001993_Greening(350).jpg || valid\greening\local_DataSet_Image_000410_Greening(234).jpg"
"0000000000011100001111100111111101111111011111110011111100011110","5","train","greening","train\greening\aug_000427_local_DataSet_Image_001746_Greening(259).jpg || train\greening\aug_000626_local_DataSet_Image_001959_Greening(349).jpg || train\greening\local_DataSet_Image_001746_Greening(259).jpg || train\greening\local_DataSet_Image_001776_Greening(13).jpg || train\greening\local_DataSet_Image_001824_Greening(348).jpg"
"0000000000000000000111000011111001111110001111100011110000001000","3","train","greening","train\greening\aug_000446_local_DataSet_Image_001863_Greening(104).jpg || train\greening\local_DataSet_Image_001863_Greening(104).jpg || train\greening\local_DataSet_Image_001904_Greening(218).jpg"
"0000000000011100001111100011111100111111001111110011111000001000","2","train","greening","train\greening\aug_000463_local_DataSet_Image_001820_Greening(333).jpg || train\greening\local_DataSet_Image_001820_Greening(333).jpg"
"0000000000011110001111110011111100111111001111110001111000000000","2","train","greening","train\greening\aug_000534_local_DataSet_Image_001912_Greening(317).jpg || train\greening\local_DataSet_Image_001839_Greening(34).jpg"
"0000000000000000000110000011110000111100001111000001100000000000","3","train","greening","train\greening\aug_000540_local_DataSet_Image_001748_Greening(269).jpg || train\greening\aug_000727_local_DataSet_Image_001816_Greening(301).jpg || train\greening\aug_000898_local_DataSet_Image_001748_Greening(269).jpg"
"0000000000000000001111000011111000111110001111100011111000011100","2","train","greening","train\greening\aug_000541_local_DataSet_Image_001755_Greening(18).jpg || train\greening\aug_000966_local_DataSet_Image_001937_Greening(237).jpg"
"0000000000000000000111000011111000111110000111100000110000000000","3","train","greening","train\greening\aug_000542_local_DataSet_Image_001944_Greening(246).jpg || train\greening\local_DataSet_Image_001860_Greening(271).jpg || train\greening\local_DataSet_Image_001944_Greening(246).jpg"
"0000000000001000001111100111111001111110011111100011111000011100","2","train","greening","train\greening\aug_000548_local_DataSet_Image_001887_Greening(106).jpg || train\greening\local_DataSet_Image_001887_Greening(106).jpg"
"0000000000011110001111110011111100111111001111100001110000000000","2","train","greening","train\greening\aug_000550_local_DataSet_Image_001760_Greening(268).jpg || train\greening\aug_000717_local_DataSet_Image_001966_Greening(54).jpg"
"0000000000111100011111100111111101111111011111110111111000011100","2","train","greening","train\greening\aug_000556_local_DataSet_Image_001798_Greening(166).jpg || train\greening\local_DataSet_Image_001925_Greening(118).jpg"
"0000000000001000000111000011111000111110001111100001110000000000","2","train","greening","train\greening\aug_000558_local_DataSet_Image_001965_Greening(281).jpg || train\greening\aug_001220_local_DataSet_Image_001778_Greening(238).jpg"
"0000000000000000000111100011111000111111001111110011111000011100","3","train","greening","train\greening\aug_000584_local_DataSet_Image_001945_Greening(123).jpg || train\greening\local_DataSet_Image_001885_Greening(230).jpg || train\greening\local_DataSet_Image_001945_Greening(123).jpg"
"0000000000000000001111000011111000111110001111100011110000000000","2","train|valid","greening","train\greening\aug_000598_local_DataSet_Image_001933_Greening(332).jpg || valid\greening\local_DataSet_Image_000384_Greening(125).jpg"
"0000000000001000001111100011111000111111001111100011111000000000","3","train","greening","train\greening\aug_000611_local_DataSet_Image_001900_Greening(98).jpg || train\greening\aug_001010_local_DataSet_Image_001900_Greening(98).jpg || train\greening\local_DataSet_Image_001900_Greening(98).jpg"
"0000000000000000000011000001111000111110001111100001111000000000","3","train","greening","train\greening\aug_000614_local_DataSet_Image_001943_Greening(144).jpg || train\greening\aug_000709_local_DataSet_Image_001987_Greening(305).jpg || train\greening\aug_001017_local_DataSet_Image_001987_Greening(305).jpg"
"0000000000000000000010000011110000111110001111100001110000000000","6","train","greening","train\greening\aug_000620_local_DataSet_Image_001860_Greening(271).jpg || train\greening\aug_000682_local_DataSet_Image_001767_Greening(270).jpg || train\greening\aug_000697_local_DataSet_Image_001764_Greening(19).jpg || train\greening\aug_000700_local_DataSet_Image_001767_Greening(270).jpg || train\greening\aug_001237_local_DataSet_Image_001764_Greening(19).jpg || train\greening\local_DataSet_Image_001767_Greening(270).jpg"
"0000000000000000000111100001111000111110001111100001111000000000","2","train","greening","train\greening\aug_000621_local_DataSet_Image_001907_Greening(191).jpg || train\greening\local_DataSet_Image_001907_Greening(191).jpg"
"0000000000000000000110000011110000111110001111100001110000000000","2","train","greening","train\greening\aug_000623_local_DataSet_Image_001750_Greening(328).jpg || train\greening\aug_000890_local_DataSet_Image_001889_Greening(233).jpg"
"0000000000001000001111100011111000111110011111110011111000011100","2","train","greening","train\greening\aug_000624_local_DataSet_Image_001758_Greening(159).jpg || train\greening\aug_001034_local_DataSet_Image_001758_Greening(159).jpg"
"0000000000000000000111100011111000111111001111110001111000000000","4","train","greening","train\greening\aug_000664_local_DataSet_Image_001909_Greening(40).jpg || train\greening\aug_000733_local_DataSet_Image_001872_Greening(289).jpg || train\greening\aug_000819_local_DataSet_Image_001856_Greening(81).jpg || train\greening\aug_000965_local_DataSet_Image_001887_Greening(106).jpg"
"0000000000011100001111100011111101111111001111110011111000011100","2","train|valid","greening","train\greening\aug_000670_local_DataSet_Image_001798_Greening(166).jpg || valid\greening\local_DataSet_Image_000422_Greening(206).jpg"
"0000000000000000000111100011111101111111001111110011111000000000","2","train","greening","train\greening\aug_000679_local_DataSet_Image_001845_Greening(326).jpg || train\greening\aug_001159_local_DataSet_Image_001901_Greening(53).jpg"
"0000000000000000000111000111111001111110011111100111111000111100","2","train","greening","train\greening\aug_000694_local_DataSet_Image_001760_Greening(268).jpg || train\greening\local_DataSet_Image_001823_Greening(319).jpg"
"0000000000000000001111000011111001111110011111100011110000000000","4","train","greening","train\greening\aug_000716_local_DataSet_Image_001833_Greening(109).jpg || train\greening\aug_001213_local_DataSet_Image_001850_Greening(195).jpg || train\greening\local_DataSet_Image_001872_Greening(289).jpg || train\greening\local_DataSet_Image_001896_Greening(5).jpg"
"0000000000000000001111100011111000111110001111100011111000011100","2","train","greening","train\greening\aug_000729_local_DataSet_Image_001822_Greening(325).jpg || train\greening\aug_000908_local_DataSet_Image_001978_Greening(266).jpg"
"0000000000000000001111000011111001111110001111100011110000000000","3","train","greening","train\greening\aug_000747_local_DataSet_Image_001814_Greening(116).jpg || train\greening\aug_000842_local_DataSet_Image_001754_Greening(198).jpg || train\greening\local_DataSet_Image_001754_Greening(198).jpg"
"0000000000000000000111000011111001111111011111110011111000011100","2","train","greening","train\greening\aug_000761_local_DataSet_Image_001885_Greening(230).jpg || train\greening\aug_001156_local_DataSet_Image_001829_Greening(242).jpg"
"0000000000000000000111000011111000111110000111000000000000000000","3","train","greening","train\greening\aug_000771_local_DataSet_Image_001812_Greening(132).jpg || train\greening\aug_000934_local_DataSet_Image_001873_Greening(120).jpg || train\greening\local_DataSet_Image_001812_Greening(132).jpg"
"0000000000000000000111000011111001111110001111100001110000000000","2","train","greening","train\greening\aug_000774_local_DataSet_Image_001822_Greening(325).jpg || train\greening\aug_001072_local_DataSet_Image_001759_Greening(304).jpg"
"0000000000011100001111100111111001111110001111100011111000000000","2","train","greening","train\greening\aug_000780_local_DataSet_Image_001965_Greening(281).jpg || train\greening\aug_000921_local_DataSet_Image_001965_Greening(281).jpg"
"0000000000011000001111000111111001111110001111100011110000000000","2","train","greening","train\greening\aug_000793_local_DataSet_Image_001878_Greening(255).jpg || train\greening\local_DataSet_Image_001918_Greening(208).jpg"
"0000000000000000000111100011111100111111001111100001111000000000","2","train","greening","train\greening\aug_000796_local_DataSet_Image_001850_Greening(195).jpg || train\greening\local_DataSet_Image_001856_Greening(81).jpg"
"0000000000011100001111100011111100111111001111110011111000011100","3","train","greening","train\greening\aug_000799_local_DataSet_Image_001783_Greening(176).jpg || train\greening\aug_000884_local_DataSet_Image_001978_Greening(266).jpg || train\greening\aug_001215_local_DataSet_Image_001784_Greening(307).jpg"
"0000000000001100001111100011111001111110001111100011110000000000","2","train","greening","train\greening\aug_000840_local_DataSet_Image_001913_Greening(280).jpg || train\greening\local_DataSet_Image_001913_Greening(280).jpg"
"0000000000011100001111100011111000111110000111100000000000000000","2","train","greening","train\greening\aug_000869_local_DataSet_Image_001801_Greening(296).jpg || train\greening\aug_001031_local_DataSet_Image_001871_Greening(235).jpg"
"0000000000000000000111000011111000111111001111110011111000011100","3","train","greening","train\greening\aug_000874_local_DataSet_Image_001949_Greening(167).jpg || train\greening\local_DataSet_Image_001763_Greening(65).jpg || train\greening\local_DataSet_Image_001866_Greening(152).jpg"
"0000000000011000001111100111111001111110011111100011111000001000","2","train","greening","train\greening\aug_000882_local_DataSet_Image_001747_Greening(180).jpg || train\greening\aug_000988_local_DataSet_Image_001820_Greening(333).jpg"
"0000000000000000000111000011111000111110001111100001111000000000","8","train|valid","greening","train\greening\aug_000886_local_DataSet_Image_001963_Greening(22).jpg || train\greening\aug_001136_local_DataSet_Image_001939_Greening(55).jpg || train\greening\local_DataSet_Image_001921_Greening(128).jpg || train\greening\local_DataSet_Image_001969_Greening(249).jpg || valid\greening\local_DataSet_Image_000385_Greening(100).jpg || valid\greening\local_DataSet_Image_000387_Greening(316).jpg || valid\greening\local_DataSet_Image_000390_Greening(134).jpg || valid\greening\local_DataSet_Image_000393_Greening(77).jpg"
"0000000000011000001111100111111101111111011111100011111000011100","2","train","greening","train\greening\aug_000895_local_DataSet_Image_001817_Greening(79).jpg || train\greening\local_DataSet_Image_001817_Greening(79).jpg"
"0000000000000000000111000011110000111110001111000000100000000000","2","train","greening","train\greening\aug_000897_local_DataSet_Image_001846_Greening(21).jpg || train\greening\local_DataSet_Image_001846_Greening(21).jpg"
"0000000000000000000111000001111000111110000111000000000000000000","2","train","greening","train\greening\aug_000905_local_DataSet_Image_001860_Greening(271).jpg || train\greening\aug_001234_local_DataSet_Image_001960_Greening(52).jpg"
"0000000000000000000111010011111000111110001111100001110000000000","2","train","greening","train\greening\aug_000922_local_DataSet_Image_001822_Greening(325).jpg || train\greening\aug_001106_local_DataSet_Image_001822_Greening(325).jpg"
"0000000000001000001111000011111000111110001111100011111000001000","2","train","greening","train\greening\aug_000931_local_DataSet_Image_001905_Greening(33).jpg || train\greening\local_DataSet_Image_001794_Greening(133).jpg"
"0000000000011100001111100111111101111111001111110011111000000000","2","train","greening","train\greening\aug_000952_local_DataSet_Image_001897_Greening(103).jpg || train\greening\local_DataSet_Image_001897_Greening(103).jpg"
"0000000000000000000010000001111000111110000111100001110000000000","2","train","greening","train\greening\aug_000954_local_DataSet_Image_001937_Greening(237).jpg || train\greening\local_DataSet_Image_001810_Greening(171).jpg"
"0000000000111110001111110111111101111111011111110011111100011100","2","train","greening","train\greening\aug_000964_local_DataSet_Image_001936_Greening(173).jpg || train\greening\local_DataSet_Image_001936_Greening(173).jpg"
"0000000000000000001111100111111001111110011111100011110000000000","2","train","greening","train\greening\aug_001006_local_DataSet_Image_001964_Greening(58).jpg || train\greening\local_DataSet_Image_001964_Greening(58).jpg"
"0000000000000000000111100011111100111110001111110001111000000000","2","train","greening","train\greening\aug_001012_local_DataSet_Image_001872_Greening(289).jpg || train\greening\local_DataSet_Image_001834_Greening(231).jpg"
"0000000000000000000111100011111100111111001111110011111000001100","2","train","greening","train\greening\aug_001019_local_DataSet_Image_001932_Greening(182).jpg || train\greening\local_DataSet_Image_001875_Greening(193).jpg"
"0000000000000000000111000011111000111111001111110001111000000000","2","train","greening","train\greening\aug_001024_local_DataSet_Image_001950_Greening(247).jpg || train\greening\local_DataSet_Image_001950_Greening(247).jpg"
"0000000000011100001111100111111101111111001111110011111000011100","2","train","greening","train\greening\aug_001055_local_DataSet_Image_001899_Greening(315).jpg || train\greening\local_DataSet_Image_001915_Greening(29).jpg"
"0000000000000000000001000011110000111110001111100011111000000000","2","train","greening","train\greening\aug_001058_local_DataSet_Image_001838_Greening(94).jpg || train\greening\local_DataSet_Image_001838_Greening(94).jpg"
"0000000001111111011111110111111101111111011111110111111101111111","3","train","greening|healthy","train\greening\aug_001070_local_DataSet_Image_001908_Greening(67).jpg || train\healthy\01457_translation_Screen_Shot_2018-06-12_at_11.52.16_PM.jpg || train\healthy\01475_translation_Screen_Shot_2018-06-12_at_11.54.35_PM.jpg"
"0000000000011000001111100111111001111110011111100011110000000000","3","train","greening","train\greening\aug_001080_local_DataSet_Image_001928_Greening(330).jpg || train\greening\local_DataSet_Image_001840_Greening(43).jpg || train\greening\local_DataSet_Image_001928_Greening(330).jpg"
"0000000000000000000011000001111000011110000111100001110000000000","2","train","greening","train\greening\aug_001173_local_DataSet_Image_001927_Greening(23).jpg || train\greening\aug_001179_local_DataSet_Image_001927_Greening(23).jpg"
"0000000000001100001111100011111100111111001111100001111000000000","3","train","greening","train\greening\aug_001208_local_DataSet_Image_001815_Greening(327).jpg || train\greening\local_DataSet_Image_001783_Greening(176).jpg || train\greening\local_DataSet_Image_001815_Greening(327).jpg"
"0000000000011100001111100011111100111111001111100001111000000000","2","train","greening","train\greening\aug_001212_local_DataSet_Image_001878_Greening(255).jpg || train\greening\local_DataSet_Image_001930_Greening(154).jpg"
"0000000000000000001111100011111000111111001111110011111000001000","2","train|valid","greening","train\greening\local_DataSet_Image_001788_Greening(337).jpg || valid\greening\local_DataSet_Image_000406_Greening(308).jpg"
"0000000000000000000111000011111000111110001111100011111000000000","3","train|valid","greening","train\greening\local_DataSet_Image_001933_Greening(332).jpg || train\greening\local_DataSet_Image_001939_Greening(55).jpg || valid\greening\local_DataSet_Image_000380_Greening(32).jpg"
"0000000000011100001111100011111100111111001111100001110000000000","2","train|valid","greening","train\greening\local_DataSet_Image_001970_Greening(4).jpg || valid\greening\local_DataSet_Image_000376_Greening(168).jpg"
"0001001000111111001111110101111101111111111111111111111001111110","2","train","healthy","train\healthy\00722_rotated_by_60_Screen_Shot_2018-06-13_at_12.04.46_AM.jpg || train\healthy\00752_rotated_by_60_Screen_Shot_2018-06-13_at_12.09.05_AM.jpg"
"0111111011101000111111111100000110000001100000011100000111000001","2","train","healthy","train\healthy\01032_saltandpepper_Screen_Shot_2018-06-12_at_11.50.14_PM.jpg || train\healthy\01238_Screen_Shot_2018-06-12_at_11.50.14_PM.jpg"
"1111111111000011100000011010001010000000100000001100000111100011","2","train","healthy","train\healthy\01034_saltandpepper_Screen_Shot_2018-06-12_at_11.50.28_PM.jpg || train\healthy\01240_Screen_Shot_2018-06-12_at_11.50.28_PM.jpg"
"0111111111100011110000011001000110000001100000011100000111100011","2","train","healthy","train\healthy\01046_saltandpepper_Screen_Shot_2018-06-12_at_11.52.21_PM.jpg || train\healthy\01252_Screen_Shot_2018-06-12_at_11.52.21_PM.jpg"
"1111111111100011110000011100000110000000100000011100000111100011","3","train|valid","healthy","train\healthy\01048_saltandpepper_Screen_Shot_2018-06-12_at_11.52.32_PM.jpg || train\healthy\01254_Screen_Shot_2018-06-12_at_11.52.32_PM.jpg || valid\healthy\01666_vertical_flip_Screen_Shot_2018-06-12_at_11.52.32_PM.jpg"
"1111111111100011110000011000000010000000100000011100000111100011","2","train","healthy","train\healthy\01051_saltandpepper_Screen_Shot_2018-06-12_at_11.52.51_PM.jpg || train\healthy\01257_Screen_Shot_2018-06-12_at_11.52.51_PM.jpg"
"1111111111000001100000011000000010000000100000001100000111100011","2","train","healthy","train\healthy\01052_saltandpepper_Screen_Shot_2018-06-12_at_11.52.55_PM.jpg || train\healthy\01258_Screen_Shot_2018-06-12_at_11.52.55_PM.jpg"
"1111111111100111110000011000000100000001100000011000000111110111","2","train","healthy","train\healthy\01054_saltandpepper_Screen_Shot_2018-06-12_at_11.53.17_PM.jpg || train\healthy\01260_Screen_Shot_2018-06-12_at_11.53.17_PM.jpg"
