"AHash","Rel","Split","Class","Base"
"0011110001111001001110000111110001111100011110000111110001111110","train\healthy\01025_rotated_by_75_Screen_Shot_2018-06-13_at_12.19.36_AM.jpg","train","healthy","rotated_by_75_Screen_Shot_2018-06-13_at_12.19.36_AM"
"0011100001110111010110110100000110000000110000001100000011100011","train\healthy\01026_rotated_by_75_Screen_Shot_2018-06-13_at_12.19.43_AM.jpg","train","healthy","rotated_by_75_Screen_Shot_2018-06-13_at_12.19.43_AM"
"0011110001111111010011010100000000000000110100001111100011111001","train\healthy\01027_rotated_by_75_Screen_Shot_2018-06-13_at_12.20.06_AM.jpg","train","healthy","rotated_by_75_Screen_Shot_2018-06-13_at_12.20.06_AM"
"0011111000111011010110010110000101000001011000001111000111111010","train\healthy\01028_rotated_by_75_Screen_Shot_2018-06-13_at_12.20.15_AM.jpg","train","healthy","rotated_by_75_Screen_Shot_2018-06-13_at_12.20.15_AM"
"0110000001111110110110111000000110000000101000011111000100100011","train\healthy\01029_rotated_by_75_Screen_Shot_2018-06-13_at_12.20.21_AM.jpg","train","healthy","rotated_by_75_Screen_Shot_2018-06-13_at_12.20.21_AM"
"0111000001110011010010010010000010000000110000011111100101111111","train\healthy\01030_rotated_by_75_Screen_Shot_2018-06-13_at_12.20.25_AM.jpg","train","healthy","rotated_by_75_Screen_Shot_2018-06-13_at_12.20.25_AM"
"0011110001111111010011110110100100000001100000001100000111000001","train\healthy\01031_rotated_by_75_Screen_Shot_2018-06-13_at_12.20.39_AM.jpg","train","healthy","rotated_by_75_Screen_Shot_2018-06-13_at_12.20.39_AM"
"0111111011101000111111111100000110000001100000011100000111000001","train\healthy\01032_saltandpepper_Screen_Shot_2018-06-12_at_11.50.14_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.50.14_PM"
"1111111111000001100000001000000010000000100000001000000011000001","train\healthy\01033_saltandpepper_Screen_Shot_2018-06-12_at_11.50.19_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.50.19_PM"
"1111111111000011100000011010001010000000100000001100000111100011","train\healthy\01034_saltandpepper_Screen_Shot_2018-06-12_at_11.50.28_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.50.28_PM"
"1111111111000011100001001000000010001000100000001000000111000011","train\healthy\01035_saltandpepper_Screen_Shot_2018-06-12_at_11.50.33_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.50.33_PM"
"0011111011101000111111111100100110010001100000001100000111000001","train\healthy\01036_saltandpepper_Screen_Shot_2018-06-12_at_11.50.41_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.50.41_PM"
"0111011111111000110000001010000110100001000000011100000111100011","train\healthy\01037_saltandpepper_Screen_Shot_2018-06-12_at_11.50.47_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.50.47_PM"
"0100111110000011000010011001011110000011100000011100000111100011","train\healthy\01038_saltandpepper_Screen_Shot_2018-06-12_at_11.50.54_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.50.54_PM"
"0001111100001111110000111111000111000000110000011100000111100011","train\healthy\01039_saltandpepper_Screen_Shot_2018-06-12_at_11.51.02_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.51.02_PM"
"0111111111000011110000011000001110000110100001011000000111000011","train\healthy\01040_saltandpepper_Screen_Shot_2018-06-12_at_11.51.08_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.51.08_PM"
"0111111111100011110000011000000000000000100000011100000111100011","train\healthy\01041_saltandpepper_Screen_Shot_2018-06-12_at_11.51.13_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.51.13_PM"
"0110100011110101111010011100000110000001100000011100000111000011","train\healthy\01042_saltandpepper_Screen_Shot_2018-06-12_at_11.51.47_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.51.47_PM"
"0111111111111000110000001010000110110000101000001100000111100011","train\healthy\01043_saltandpepper_Screen_Shot_2018-06-12_at_11.52.03_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.52.03_PM"
"0111111110111111100001111000011111000011100000110000000100100011","train\healthy\01044_saltandpepper_Screen_Shot_2018-06-12_at_11.52.12_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.52.12_PM"
"0111111111100011100010011000010010000100100000001100000111000001","train\healthy\01045_saltandpepper_Screen_Shot_2018-06-12_at_11.52.16_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.52.16_PM"
"0111111111100011110000011001000110000001100000011100000111100011","train\healthy\01046_saltandpepper_Screen_Shot_2018-06-12_at_11.52.21_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.52.21_PM"
"0111001101101111110001001000000010000001100000011100001111100111","train\healthy\01047_saltandpepper_Screen_Shot_2018-06-12_at_11.52.26_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.52.26_PM"
"1111111111100011110000011100000110000000100000011100000111100011","train\healthy\01048_saltandpepper_Screen_Shot_2018-06-12_at_11.52.32_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.52.32_PM"
"1110000111100000111000111100001011100011100000001100000111100011","train\healthy\01049_saltandpepper_Screen_Shot_2018-06-12_at_11.52.40_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.52.40_PM"
"1110111111000011100000011001000010000000000000001110000001100001","train\healthy\01050_saltandpepper_Screen_Shot_2018-06-12_at_11.52.46_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.52.46_PM"
"1111111111100011110000011000000010000000100000011100000111100011","train\healthy\01051_saltandpepper_Screen_Shot_2018-06-12_at_11.52.51_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.52.51_PM"
"1111111111000001100000011000000010000000100000001100000111100011","train\healthy\01052_saltandpepper_Screen_Shot_2018-06-12_at_11.52.55_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.52.55_PM"
"1111010011110000110000011100000010011000110000001100000011100001","train\healthy\01053_saltandpepper_Screen_Shot_2018-06-12_at_11.53.12_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.53.12_PM"
"1111111111100111110000011000000100000001100000011000000111110111","train\healthy\01054_saltandpepper_Screen_Shot_2018-06-12_at_11.53.17_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.53.17_PM"
"0111111111100011110000011000000010000000100000001100000111000011","train\healthy\01055_saltandpepper_Screen_Shot_2018-06-12_at_11.53.22_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.53.22_PM"
"1111111111101011110010011100000111000000110000001100000000000000","train\healthy\01056_saltandpepper_Screen_Shot_2018-06-12_at_11.53.33_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.53.33_PM"
"0111111101101111011001110100101101000011000000000000000001000011","train\healthy\01057_saltandpepper_Screen_Shot_2018-06-12_at_11.53.43_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.53.43_PM"
"0011111100001111110000011011000110000000100000001100000111100001","train\healthy\01058_saltandpepper_Screen_Shot_2018-06-12_at_11.53.53_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.53.53_PM"
"0111011111110011101100011111000010000000100000001100000011100010","train\healthy\01059_saltandpepper_Screen_Shot_2018-06-12_at_11.54.03_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.54.03_PM"
"1111111111111111110000111000000110000001100000011000000111100111","train\healthy\01060_saltandpepper_Screen_Shot_2018-06-12_at_11.54.10_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.54.10_PM"
"0000111101000111010000010001100100000001100000011000000111000011","train\healthy\01061_saltandpepper_Screen_Shot_2018-06-12_at_11.54.20_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.54.20_PM"
"1111111111100011110000011100000111000001110000011100000111100011","train\healthy\01062_saltandpepper_Screen_Shot_2018-06-12_at_11.54.27_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.54.27_PM"
"0111111111100011100000011000000010001110100000001100000011000001","train\healthy\01063_saltandpepper_Screen_Shot_2018-06-12_at_11.54.35_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.54.35_PM"
"1100111110010111100000010000100100000000110000001100000111100001","train\healthy\01064_saltandpepper_Screen_Shot_2018-06-12_at_11.54.44_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.54.44_PM"
"1111111111100011110000011100000111000001110000011110001111100011","train\healthy\01065_saltandpepper_Screen_Shot_2018-06-12_at_11.54.55_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.54.55_PM"
"1111101111111101111110011111100010101100100110001100000011100000","train\healthy\01066_saltandpepper_Screen_Shot_2018-06-12_at_11.55.00_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.55.00_PM"
"0111111111110000110000001000001010000000100000001100000111100011","train\healthy\01067_saltandpepper_Screen_Shot_2018-06-12_at_11.55.05_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.55.05_PM"
"0111111111101011110010011001010010000000100010001000000011000001","train\healthy\01068_saltandpepper_Screen_Shot_2018-06-12_at_11.55.23_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.55.23_PM"
"1111111111100011100000011000100010000000100000011100000111100011","train\healthy\01069_saltandpepper_Screen_Shot_2018-06-12_at_11.55.28_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.55.28_PM"
"1000000011110000111100001110000011100001111000011100100111100011","train\healthy\01070_saltandpepper_Screen_Shot_2018-06-12_at_11.55.37_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.55.37_PM"
"0111000111110001110111001000001110000001100000011100000111100011","train\healthy\01071_saltandpepper_Screen_Shot_2018-06-12_at_11.55.42_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.55.42_PM"
"0111111110000111000000110000000100110001100000011100000111100011","train\healthy\01072_saltandpepper_Screen_Shot_2018-06-12_at_11.55.48_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.55.48_PM"
"1111111111111101110000001000001000000000000000000000001111100011","train\healthy\01073_saltandpepper_Screen_Shot_2018-06-12_at_11.55.58_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.55.58_PM"
"0000011110000011100010010100000100010001100000111100001111100011","train\healthy\01074_saltandpepper_Screen_Shot_2018-06-12_at_11.56.02_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.56.02_PM"
"1111011111111011010000010000000100000001000000011000000111100011","train\healthy\01075_saltandpepper_Screen_Shot_2018-06-12_at_11.56.16_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.56.16_PM"
"0111111111000011101000011000000010000000100000001100000111100011","train\healthy\01076_saltandpepper_Screen_Shot_2018-06-12_at_11.56.20_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.56.20_PM"
"0111111111100011110000011010100110000000100000011100000011100001","train\healthy\01077_saltandpepper_Screen_Shot_2018-06-12_at_11.56.35_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.56.35_PM"
"0111111111101011110100011000000010000000100000001100000111100011","train\healthy\01078_saltandpepper_Screen_Shot_2018-06-12_at_11.56.43_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.56.43_PM"
"0111111111101111100001011001110100000000100000011000000111000011","train\healthy\01079_saltandpepper_Screen_Shot_2018-06-12_at_11.56.48_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.56.48_PM"
"0111111111111111110100011000000010000000100000011000000111000011","train\healthy\01080_saltandpepper_Screen_Shot_2018-06-12_at_11.56.55_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.56.55_PM"
"1111111111110111110111111000001010000000100000001100000011100000","train\healthy\01081_saltandpepper_Screen_Shot_2018-06-12_at_11.57.07_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.57.07_PM"
"0111111111100011110000111000001110000001100000011100000111100001","train\healthy\01082_saltandpepper_Screen_Shot_2018-06-12_at_11.57.37_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.57.37_PM"
"0111111111000001110000011001010010100000100000001100000111100011","train\healthy\01083_saltandpepper_Screen_Shot_2018-06-12_at_11.57.45_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.57.45_PM"
"1100111110010111110000111000001110000010100000011000000111000011","train\healthy\01084_saltandpepper_Screen_Shot_2018-06-12_at_11.57.52_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.57.52_PM"
"1111101011111000110111101000000110000000100000010100000111000011","train\healthy\01085_saltandpepper_Screen_Shot_2018-06-12_at_11.58.02_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.58.02_PM"
"1100000111000000110100101100000111000001110000111100001111100011","train\healthy\01086_saltandpepper_Screen_Shot_2018-06-12_at_11.58.11_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.58.11_PM"
"1111111111110111110111111100000110000000100000001100000000000000","train\healthy\01087_saltandpepper_Screen_Shot_2018-06-12_at_11.58.18_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.58.18_PM"
"0000011100000011000100111010011110000111110001111100000111100011","train\healthy\01088_saltandpepper_Screen_Shot_2018-06-12_at_11.58.24_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.58.24_PM"
"0111011111001111000011110001000101010000000000001100000111000011","train\healthy\01089_saltandpepper_Screen_Shot_2018-06-12_at_11.58.28_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.58.28_PM"
"0111111111101011110100011000000010000000100000011100000111000001","train\healthy\01090_saltandpepper_Screen_Shot_2018-06-12_at_11.58.43_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.58.43_PM"
"0101111101100011010000010100000100000001010000010100000101100011","train\healthy\01091_saltandpepper_Screen_Shot_2018-06-12_at_11.58.50_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.58.50_PM"
"0111111110001111000000110010000100100001100000111100000101100011","train\healthy\01092_saltandpepper_Screen_Shot_2018-06-12_at_11.58.56_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.58.56_PM"
"0011111100001111001111110110010101000001000000011000010111000011","train\healthy\01093_saltandpepper_Screen_Shot_2018-06-12_at_11.59.11_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.59.11_PM"
"1111111111000011100000011000000110000001100000011100001111111111","train\healthy\01094_saltandpepper_Screen_Shot_2018-06-12_at_11.59.19_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.59.19_PM"
"1111111111000011110000011000000010000000100000001100000111110011","train\healthy\01095_saltandpepper_Screen_Shot_2018-06-12_at_11.59.23_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.59.23_PM"
"1111111111100010110000011100100001000000010000001100000111101111","train\healthy\01096_saltandpepper_Screen_Shot_2018-06-12_at_11.59.28_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.59.28_PM"
"1111111111111111110000011100000010000000100000001100000111110111","train\healthy\01097_saltandpepper_Screen_Shot_2018-06-12_at_11.59.33_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.59.33_PM"
"0111111101111111001010100000100000000000001010000011101001111111","train\healthy\01098_saltandpepper_Screen_Shot_2018-06-12_at_11.59.38_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.59.38_PM"
"0111111111100011110011111000000010000001110000010100000111000011","train\healthy\01099_saltandpepper_Screen_Shot_2018-06-12_at_11.59.48_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.59.48_PM"
"0111111111111000110000011001100100000001100000011000000111000011","train\healthy\01100_saltandpepper_Screen_Shot_2018-06-12_at_11.59.54_PM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-12_at_11.59.54_PM"
"0111111111101000111100001100010110000001100000011000001111000011","train\healthy\01101_saltandpepper_Screen_Shot_2018-06-13_at_12.00.02_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.00.02_AM"
"0111111111000011010000110100000100000001100000011100000111100011","train\healthy\01102_saltandpepper_Screen_Shot_2018-06-13_at_12.00.06_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.00.06_AM"
"0111011111000111100000110000000100000001010000011100001111100011","train\healthy\01103_saltandpepper_Screen_Shot_2018-06-13_at_12.00.17_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.00.17_AM"
"1111111101111111000000111100000110000001100000011000001111100011","train\healthy\01104_saltandpepper_Screen_Shot_2018-06-13_at_12.00.23_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.00.23_AM"
"0111111111001011100010111000000110000000100000011100000101000011","train\healthy\01105_saltandpepper_Screen_Shot_2018-06-13_at_12.00.35_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.00.35_AM"
"0111111111000011000001111100010111100001100010011001010011001001","train\healthy\01106_saltandpepper_Screen_Shot_2018-06-13_at_12.00.43_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.00.43_AM"
"0011111101111110010111110000111100000111000000110000001100000011","train\healthy\01107_saltandpepper_Screen_Shot_2018-06-13_at_12.00.54_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.00.54_AM"
"0111000011100000110001011001100110000001100000111000001011100011","train\healthy\01108_saltandpepper_Screen_Shot_2018-06-13_at_12.01.03_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.01.03_AM"
"0111111111101011110011011000100010000000110000011100000111100011","train\healthy\01109_saltandpepper_Screen_Shot_2018-06-13_at_12.01.10_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.01.10_AM"
"0111111111000011111000011010000010000000100000001100000111100011","train\healthy\01110_saltandpepper_Screen_Shot_2018-06-13_at_12.01.23_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.01.23_AM"
"1111111110111111111000111101000111100001110000011100000110000000","train\healthy\01111_saltandpepper_Screen_Shot_2018-06-13_at_12.01.32_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.01.32_AM"
"1111111111100011111000011010000010000000101000001100000011100000","train\healthy\01112_saltandpepper_Screen_Shot_2018-06-13_at_12.01.36_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.01.36_AM"
"0000000011111100011111100111111111111111011111011111110001000000","train\healthy\01113_saltandpepper_Screen_Shot_2018-06-13_at_12.01.49_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.01.49_AM"
"0000001100000111000000111101000111000001110000011100000111100011","train\healthy\01114_saltandpepper_Screen_Shot_2018-06-13_at_12.01.58_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.01.58_AM"
"0111110111111100111000001110011111000010100000101000000011000001","train\healthy\01115_saltandpepper_Screen_Shot_2018-06-13_at_12.02.05_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.02.05_AM"
"1111111101110111001110110010010100000111000001010000000000000000","train\healthy\01116_saltandpepper_Screen_Shot_2018-06-13_at_12.02.11_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.02.11_AM"
"0001011100011111010011110001011100000011000100010100000111100011","train\healthy\01117_saltandpepper_Screen_Shot_2018-06-13_at_12.02.20_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.02.20_AM"
"1111001111000001110000001000000010000001100000011100001111000011","train\healthy\01118_saltandpepper_Screen_Shot_2018-06-13_at_12.02.33_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.02.33_AM"
"0001111100000011010000011100000111000101110000011100000111100011","train\healthy\01119_saltandpepper_Screen_Shot_2018-06-13_at_12.02.41_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.02.41_AM"
"0011100110110000000111100000111100000101000000010101001111000111","train\healthy\01120_saltandpepper_Screen_Shot_2018-06-13_at_12.02.45_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.02.45_AM"
"0111111111100000110010001000000011100000110000001100000011100011","train\healthy\01121_saltandpepper_Screen_Shot_2018-06-13_at_12.02.53_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.02.53_AM"
"0111111101000011011000000000000010000000010000000100001101101111","train\healthy\01122_saltandpepper_Screen_Shot_2018-06-13_at_12.03.01_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.03.01_AM"
"0111111111100011110000011000000110000000100000011100000111000011","train\healthy\01123_saltandpepper_Screen_Shot_2018-06-13_at_12.03.17_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.03.17_AM"
"0111111111111000110000001101010110000000110000001100000111000001","train\healthy\01124_saltandpepper_Screen_Shot_2018-06-13_at_12.03.21_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.03.21_AM"
"1100101011000010100011011000110101000001110000011100000111100011","train\healthy\01125_saltandpepper_Screen_Shot_2018-06-13_at_12.03.27_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.03.27_AM"
"1000011100000011110000011100000110000000110000011100000111100011","train\healthy\01126_saltandpepper_Screen_Shot_2018-06-13_at_12.03.34_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.03.34_AM"
"1111111111000011110000011000000010000000100000001100000111100011","train\healthy\01127_saltandpepper_Screen_Shot_2018-06-13_at_12.03.44_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.03.44_AM"
"0111111111100011100000011001101010010100100000001000000011000001","train\healthy\01128_saltandpepper_Screen_Shot_2018-06-13_at_12.03.55_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.03.55_AM"
"0111111110001111100010011000001011000010110000001100000011100001","train\healthy\01129_saltandpepper_Screen_Shot_2018-06-13_at_12.04.01_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.04.01_AM"
"0101111110001111000000110001100100011000110010001100000011100001","train\healthy\01130_saltandpepper_Screen_Shot_2018-06-13_at_12.04.12_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.04.12_AM"
"0111111111101011101010011000010010000100100000001100000011101000","train\healthy\01131_saltandpepper_Screen_Shot_2018-06-13_at_12.04.26_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.04.26_AM"
"0000011100000111000010110010000100000000000000010000000111100111","train\healthy\01132_saltandpepper_Screen_Shot_2018-06-13_at_12.04.34_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.04.34_AM"
"1111100011100000110000001100000010000000110000001100000011110011","train\healthy\01133_saltandpepper_Screen_Shot_2018-06-13_at_12.04.39_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.04.39_AM"
"0111111111001101100000001000011110000011100000011000000111000011","train\healthy\01134_saltandpepper_Screen_Shot_2018-06-13_at_12.04.46_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.04.46_AM"
"0111001111100011111100111111000010000000100000001100000011100011","train\healthy\01135_saltandpepper_Screen_Shot_2018-06-13_at_12.04.51_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.04.51_AM"
"0111111101001011100010001101100111011000110000011100000111100011","train\healthy\01136_saltandpepper_Screen_Shot_2018-06-13_at_12.05.13_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.05.13_AM"
"1111111111101001110000001100000110100011100000001100000111100011","train\healthy\01137_saltandpepper_Screen_Shot_2018-06-13_at_12.05.19_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.05.19_AM"
"1110000111000000110101001100000011000000110100001110000011100001","train\healthy\01138_saltandpepper_Screen_Shot_2018-06-13_at_12.05.27_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.05.27_AM"
"1101111110100011000000010100000111000000110000001100000111100011","train\healthy\01139_saltandpepper_Screen_Shot_2018-06-13_at_12.05.33_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.05.33_AM"
"0000011100111111011111110000000100000001100000011100000111000011","train\healthy\01140_saltandpepper_Screen_Shot_2018-06-13_at_12.05.46_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.05.46_AM"
"0111111111101110110001101000001010000100100000001000000011000001","train\healthy\01141_saltandpepper_Screen_Shot_2018-06-13_at_12.06.01_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.06.01_AM"
"1111111111100011110100011000000000010000000100001100000111100001","train\healthy\01142_saltandpepper_Screen_Shot_2018-06-13_at_12.06.10_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.06.10_AM"
"1111011111001011100010010000000000000000110000011100000111100011","train\healthy\01143_saltandpepper_Screen_Shot_2018-06-13_at_12.06.15_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.06.15_AM"
"0111111101111111011000110100000100000001000000000000000001000011","train\healthy\01144_saltandpepper_Screen_Shot_2018-06-13_at_12.06.28_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.06.28_AM"
"0111111111100111110001111100000110010010100000001000000011001001","train\healthy\01145_saltandpepper_Screen_Shot_2018-06-13_at_12.06.36_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.06.36_AM"
"0111111111111111100011111000000110000000110000000101000011110001","train\healthy\01146_saltandpepper_Screen_Shot_2018-06-13_at_12.06.43_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.06.43_AM"
"0111111110001111000010010000000100000101100000001100000111000001","train\healthy\01147_saltandpepper_Screen_Shot_2018-06-13_at_12.06.52_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.06.52_AM"
"1111011111110001100000010000100100000001010000011100000111000011","train\healthy\01148_saltandpepper_Screen_Shot_2018-06-13_at_12.06.59_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.06.59_AM"
"0111111111111111110000111100000111000001110000011100000100000011","train\healthy\01149_saltandpepper_Screen_Shot_2018-06-13_at_12.07.05_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.07.05_AM"
"0111111101110001111100011111000111100001100000011000000010000000","train\healthy\01150_saltandpepper_Screen_Shot_2018-06-13_at_12.07.10_AM.jpg","train","healthy","saltandpepper_Screen_Shot_2018-06-13_at_12.07.10_AM"
